Format Version,1.23,Take Name,30mm_0.04,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 04.44.16.296 PM,Capture Start Frame,9663114,Total Frames in Take,1871,Total Exported Frames,1871,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1606,13.383000,-0.053137,0.018215,-0.001865,0.998419,-0.274960,0.049224,0.199478,-0.103073,0.055285,0.198643,-0.342570,0.047699,0.201522,-0.379236,0.044688,0.198270,-0.168495,0.021567,-0.005602,0.985451,-0.275438,0.045823,0.044063,-0.106495,0.050457,0.043273,-0.345447,0.044169,0.044950,-0.374371,0.042843,0.043965,0.199546,0.040416,0.004091,0.979046,-0.274141,0.048736,0.124957,-0.105301,0.053907,0.123232,-0.343645,0.047078,0.127182,-0.373476,0.045225,0.124458,0.060814,0.026486,-0.000056,0.997798,-0.276652,0.044346,-0.038092,-0.109059,0.050012,-0.039225,-0.342818,0.041875,-0.037636,-0.378080,0.041152,-0.037414,0.623107,0.004251,0.004262,0.782114,-0.219664,0.067930,0.307628,-0.220960,0.105283,0.320941,-0.252563,0.047468,0.301587,-0.185468,0.051037,0.300357,0.004542,0.991327,-0.099191,0.086094,-0.194787,0.095783,0.110676,-0.210790,0.140761,0.132226,-0.166798,0.066128,0.103952,-0.206772,0.080460,0.095852,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210792,0.140745,0.132215,-0.166768,0.066111,0.103953,-0.206793,0.080489,0.095862,-0.221052,0.104854,0.320792,-0.251816,0.048301,0.301855,-0.186021,0.051362,0.300492,,,,,,,,,,,,,,,,,,,-0.107769,0.050155,-0.039240,-0.342947,0.041554,-0.037614,-0.378363,0.041316,-0.037423,-0.104493,0.053973,0.123364,-0.344477,0.046749,0.126167,-0.373290,0.045466,0.125252,-0.105618,0.050433,0.043173,-0.345404,0.044587,0.045793,-0.375261,0.042430,0.043183,-0.103061,0.055284,0.198639,-0.342591,0.047710,0.201551,-0.379227,0.044679,0.198246
1607,13.392000,-0.052656,0.018200,-0.001828,0.998445,-0.274974,0.049247,0.199480,-0.103088,0.055319,0.198655,-0.342584,0.047716,0.201520,-0.379250,0.044706,0.198264,-0.168443,0.021620,-0.005721,0.985458,-0.275431,0.045852,0.044070,-0.106487,0.050443,0.043271,-0.345441,0.044217,0.044962,-0.374365,0.042897,0.043979,0.198140,0.040343,0.004151,0.979334,-0.274162,0.048762,0.124951,-0.105323,0.053961,0.123245,-0.343667,0.047095,0.127166,-0.373496,0.045229,0.124442,0.060808,0.026397,0.000110,0.997800,-0.276619,0.044420,-0.038055,-0.109027,0.050139,-0.039156,-0.342784,0.041927,-0.037613,-0.378046,0.041193,-0.037398,0.622946,0.003520,0.004466,0.782244,-0.219653,0.067969,0.307664,-0.220946,0.105329,0.320960,-0.252556,0.047525,0.301586,-0.185457,0.051054,0.300448,0.005035,0.991289,-0.099205,0.086479,-0.194790,0.095806,0.110665,-0.210771,0.140797,0.132202,-0.166822,0.066126,0.103963,-0.206776,0.080495,0.095830,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210769,0.140778,0.132191,-0.166760,0.066106,0.103977,-0.206831,0.080532,0.095830,-0.221033,0.104889,0.320807,-0.251819,0.048338,0.301848,-0.186043,0.051406,0.300594,,,,,,,,,,,,,,,,,,,-0.107720,0.050270,-0.039174,-0.342916,0.041625,-0.037578,-0.378358,0.041345,-0.037414,-0.104509,0.054027,0.123377,-0.344494,0.046773,0.126167,-0.373311,0.045465,0.125225,-0.105592,0.050423,0.043168,-0.345402,0.044598,0.045796,-0.375239,0.042521,0.043209,-0.103073,0.055321,0.198653,-0.342614,0.047701,0.201529,-0.379234,0.044719,0.198257
1608,13.400000,-0.051841,0.018175,-0.001662,0.998489,-0.274988,0.049240,0.199477,-0.103103,0.055366,0.198669,-0.342597,0.047685,0.201512,-0.379262,0.044670,0.198250,-0.168400,0.021539,-0.005608,0.985467,-0.275443,0.045847,0.044065,-0.106500,0.050480,0.043286,-0.345453,0.044194,0.044948,-0.374376,0.042868,0.043960,0.197100,0.040326,0.004022,0.979546,-0.274158,0.048759,0.124955,-0.105318,0.053924,0.123239,-0.343663,0.047109,0.127173,-0.373493,0.045242,0.124453,0.060734,0.026365,0.000082,0.997806,-0.276611,0.044416,-0.038063,-0.109019,0.050126,-0.039154,-0.342777,0.041927,-0.037624,-0.378038,0.041195,-0.037411,0.623233,0.004029,0.003845,0.782016,-0.219672,0.067930,0.307587,-0.220931,0.105281,0.320911,-0.252591,0.047502,0.301545,-0.185494,0.051008,0.300304,0.004880,0.991312,-0.098936,0.086535,-0.194792,0.095791,0.110648,-0.210791,0.140766,0.132207,-0.166813,0.066125,0.103933,-0.206772,0.080483,0.095804,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210802,0.140772,0.132206,-0.166756,0.066084,0.103931,-0.206804,0.080508,0.095806,-0.221032,0.104860,0.320766,-0.251829,0.048376,0.301827,-0.185991,0.051296,0.300425,,,,,,,,,,,,,,,,,,,-0.107739,0.050251,-0.039171,-0.342906,0.041625,-0.037592,-0.378364,0.041347,-0.037426,-0.104512,0.053993,0.123369,-0.344504,0.046762,0.126169,-0.373303,0.045497,0.125235,-0.105572,0.050457,0.043180,-0.345420,0.044599,0.045797,-0.375260,0.042470,0.043180,-0.103076,0.055368,0.198669,-0.342627,0.047674,0.201504,-0.379260,0.044679,0.198258
1609,13.408000,-0.049412,0.018314,-0.001755,0.998609,-0.274974,0.049217,0.199464,-0.103088,0.055297,0.198641,-0.342583,0.047672,0.201509,-0.379250,0.044683,0.198242,-0.168297,0.021518,-0.005613,0.985485,-0.275458,0.045845,0.044075,-0.106515,0.050477,0.043305,-0.345467,0.044192,0.044954,-0.374391,0.042866,0.043966,0.195758,0.040285,0.003960,0.979816,-0.274154,0.048736,0.124944,-0.105314,0.053892,0.123229,-0.343659,0.047095,0.127161,-0.373489,0.045221,0.124443,0.060611,0.026369,0.000022,0.997813,-0.276614,0.044378,-0.038081,-0.109021,0.050068,-0.039175,-0.342780,0.041896,-0.037640,-0.378041,0.041168,-0.037426,0.623032,0.003930,0.004168,0.782175,-0.219655,0.067953,0.307638,-0.220936,0.105310,0.320944,-0.252563,0.047509,0.301589,-0.185466,0.051041,0.300383,0.004698,0.991312,-0.099024,0.086443,-0.194781,0.095787,0.110643,-0.210791,0.140760,0.132196,-0.166794,0.066128,0.103928,-0.206759,0.080472,0.095805,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210793,0.140734,0.132179,-0.166756,0.066107,0.103931,-0.206787,0.080515,0.095820,-0.221032,0.104876,0.320793,-0.251808,0.048362,0.301864,-0.186008,0.051363,0.300517,,,,,,,,,,,,,,,,,,,-0.107748,0.050197,-0.039192,-0.342907,0.041586,-0.037610,-0.378359,0.041325,-0.037440,-0.104519,0.053960,0.123363,-0.344457,0.046759,0.126153,-0.373317,0.045472,0.125239,-0.105633,0.050455,0.043204,-0.345424,0.044588,0.045793,-0.375278,0.042473,0.043187,-0.103064,0.055302,0.198643,-0.342590,0.047640,0.201500,-0.379268,0.044709,0.198251
1610,13.417000,-0.047352,0.018402,-0.001764,0.998707,-0.274954,0.049231,0.199478,-0.103068,0.055297,0.198652,-0.342564,0.047684,0.201528,-0.379231,0.044712,0.198254,-0.168304,0.021541,-0.005509,0.985484,-0.275436,0.045850,0.044079,-0.106494,0.050515,0.043295,-0.345445,0.044183,0.044964,-0.374368,0.042852,0.043978,0.196341,0.040713,0.004683,0.979679,-0.274121,0.048903,0.124986,-0.105290,0.054320,0.123180,-0.343623,0.047152,0.127240,-0.373451,0.045236,0.124537,0.060644,0.026345,-0.000009,0.997812,-0.276690,0.044466,-0.038086,-0.109096,0.050146,-0.039173,-0.342856,0.041989,-0.037648,-0.378117,0.041264,-0.037437,0.620831,-0.000874,0.008026,0.783903,-0.219603,0.068188,0.307967,-0.221049,0.105617,0.321049,-0.252433,0.047708,0.301624,-0.185327,0.051238,0.301229,0.004453,0.991340,-0.099488,0.085604,-0.194780,0.095791,0.110650,-0.210763,0.140781,0.132188,-0.166797,0.066133,0.103915,-0.206780,0.080459,0.095847,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210768,0.140772,0.132180,-0.166765,0.066110,0.103914,-0.206799,0.080486,0.095856,-0.221029,0.104886,0.320794,-0.251797,0.048371,0.301840,-0.185978,0.051793,0.301438,,,,,,,,,,,,,,,,,,,-0.107757,0.050251,-0.039168,-0.343048,0.041849,-0.037677,-0.378345,0.041370,-0.037410,-0.104654,0.054383,0.123294,-0.344449,0.046744,0.126169,-0.373282,0.045501,0.125271,-0.105639,0.050493,0.043197,-0.345395,0.044589,0.045804,-0.375263,0.042448,0.043193,-0.103040,0.055298,0.198651,-0.342583,0.047686,0.201536,-0.379240,0.044710,0.198248
1611,13.425000,-0.046753,0.018437,-0.001798,0.998735,-0.274960,0.049224,0.199481,-0.103073,0.055275,0.198652,-0.342569,0.047681,0.201533,-0.379237,0.044716,0.198259,-0.168587,0.021648,-0.005681,0.985433,-0.275442,0.045826,0.044069,-0.106499,0.050429,0.043256,-0.345452,0.044185,0.044966,-0.374376,0.042863,0.043985,0.197102,0.040879,0.004950,0.979518,-0.274161,0.048886,0.124943,-0.105334,0.054396,0.123106,-0.343661,0.047095,0.127211,-0.373489,0.045167,0.124512,0.060841,0.026353,-0.000049,0.997800,-0.276722,0.044429,-0.038102,-0.109128,0.050094,-0.039190,-0.342888,0.041958,-0.037664,-0.378150,0.041235,-0.037452,0.618048,-0.006140,0.013601,0.785999,-0.219494,0.068439,0.308393,-0.221218,0.105954,0.321192,-0.252181,0.047843,0.301693,-0.185084,0.051520,0.302294,0.004820,0.991299,-0.099044,0.086566,-0.194785,0.095769,0.110660,-0.210790,0.140747,0.132208,-0.166802,0.066104,0.103953,-0.206762,0.080456,0.095819,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210793,0.140745,0.132205,-0.166776,0.066089,0.103954,-0.206780,0.080470,0.095820,-0.221046,0.104877,0.320824,-0.251811,0.048338,0.301858,-0.185751,0.052320,0.302573,,,,,,,,,,,,,,,,,,,-0.107760,0.050202,-0.039181,-0.343085,0.041818,-0.037704,-0.378375,0.041342,-0.037416,-0.104730,0.054452,0.123214,-0.344462,0.046732,0.126172,-0.373326,0.045397,0.125207,-0.105632,0.050406,0.043157,-0.345403,0.044599,0.045802,-0.375275,0.042452,0.043206,-0.103054,0.055273,0.198652,-0.342591,0.047696,0.201529,-0.379234,0.044703,0.198263
1612,13.433000,-0.048295,0.018351,-0.001754,0.998663,-0.274966,0.049239,0.199475,-0.103080,0.055313,0.198654,-0.342575,0.047692,0.201521,-0.379242,0.044711,0.198250,-0.168229,0.021610,-0.005697,0.985494,-0.275453,0.045843,0.044070,-0.106510,0.050442,0.043275,-0.345463,0.044204,0.044960,-0.374387,0.042884,0.043976,0.198093,0.040361,0.004114,0.979343,-0.274147,0.048752,0.124952,-0.105308,0.053941,0.123236,-0.343652,0.047091,0.127171,-0.373482,0.045225,0.124448,0.060918,0.026395,0.000072,0.997794,-0.276613,0.044400,-0.038062,-0.109020,0.050105,-0.039161,-0.342778,0.041912,-0.037619,-0.378039,0.041181,-0.037405,0.616136,-0.009586,0.016734,0.787404,-0.219471,0.068656,0.308645,-0.221336,0.106230,0.321252,-0.252082,0.048009,0.301737,-0.184996,0.051730,0.302946,0.004744,0.991309,-0.098973,0.086540,-0.194782,0.095781,0.110659,-0.210793,0.140753,0.132214,-0.166795,0.066121,0.103946,-0.206758,0.080468,0.095817,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210802,0.140756,0.132212,-0.166768,0.066094,0.103941,-0.206769,0.080486,0.095823,-0.221056,0.104879,0.320798,-0.251819,0.048445,0.301884,-0.185617,0.052597,0.303238,,,,,,,,,,,,,,,,,,,-0.107716,0.050228,-0.039178,-0.342914,0.041626,-0.037586,-0.378365,0.041325,-0.037421,-0.104486,0.054012,0.123370,-0.344477,0.046741,0.126169,-0.373300,0.045484,0.125235,-0.105607,0.050423,0.043172,-0.345424,0.044566,0.045785,-0.375257,0.042526,0.043215,-0.103060,0.055310,0.198655,-0.342586,0.047718,0.201510,-0.379251,0.044687,0.198259
1613,13.442000,-0.048693,0.018269,-0.001614,0.998645,-0.274978,0.049218,0.199477,-0.103094,0.055343,0.198677,-0.342588,0.047652,0.201514,-0.379253,0.044658,0.198240,-0.167523,0.021608,-0.005684,0.985615,-0.275455,0.045851,0.044069,-0.106512,0.050450,0.043283,-0.345465,0.044211,0.044956,-0.374389,0.042893,0.043969,0.197989,0.040349,0.004150,0.979365,-0.274150,0.048733,0.124951,-0.105311,0.053934,0.123241,-0.343655,0.047067,0.127167,-0.373485,0.045199,0.124444,0.061074,0.026361,0.000016,0.997785,-0.276690,0.044439,-0.038088,-0.109096,0.050124,-0.039175,-0.342855,0.041960,-0.037650,-0.378117,0.041233,-0.037438,0.622704,0.003469,0.004498,0.782437,-0.219670,0.067966,0.307665,-0.220964,0.105334,0.320937,-0.252572,0.047518,0.301594,-0.185474,0.051045,0.300462,0.004795,0.991311,-0.099042,0.086429,-0.194793,0.095789,0.110658,-0.210794,0.140766,0.132211,-0.166812,0.066125,0.103944,-0.206774,0.080476,0.095821,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210790,0.140749,0.132202,-0.166772,0.066115,0.103955,-0.206810,0.080501,0.095821,-0.221060,0.104893,0.320784,-0.251800,0.048387,0.301875,-0.186031,0.051376,0.300599,,,,,,,,,,,,,,,,,,,-0.107724,0.050228,-0.039175,-0.343049,0.041823,-0.037668,-0.378362,0.041336,-0.037420,-0.104490,0.054001,0.123377,-0.344460,0.046747,0.126171,-0.373310,0.045437,0.125232,-0.105607,0.050431,0.043180,-0.345427,0.044586,0.045793,-0.375269,0.042522,0.043196,-0.103065,0.055346,0.198677,-0.342629,0.047636,0.201509,-0.379242,0.044670,0.198244
1614,13.450000,-0.049365,0.018276,-0.001680,0.998612,-0.274978,0.049210,0.199476,-0.103094,0.055316,0.198665,-0.342588,0.047654,0.201516,-0.379254,0.044660,0.198246,-0.167162,0.021657,-0.005594,0.985676,-0.275447,0.045840,0.044082,-0.106504,0.050464,0.043279,-0.345457,0.044189,0.044976,-0.374381,0.042867,0.043991,0.198488,0.040403,0.004070,0.979262,-0.274137,0.048754,0.124963,-0.105298,0.053927,0.123233,-0.343642,0.047097,0.127188,-0.373472,0.045237,0.124467,0.061147,0.026426,-0.000050,0.997779,-0.276609,0.044385,-0.038060,-0.109015,0.050049,-0.039170,-0.342775,0.041914,-0.037614,-0.378036,0.041192,-0.037397,0.623133,0.004093,0.003968,0.782096,-0.219686,0.067960,0.307650,-0.220956,0.105314,0.320965,-0.252599,0.047521,0.301611,-0.185503,0.051046,0.300373,0.004746,0.991338,-0.099252,0.085879,-0.194796,0.095791,0.110657,-0.210771,0.140778,0.132209,-0.166824,0.066123,0.103924,-0.206795,0.080473,0.095839,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210786,0.140788,0.132208,-0.166777,0.066076,0.103915,-0.206815,0.080499,0.095847,-0.221049,0.104905,0.320823,-0.251804,0.048374,0.301885,-0.186067,0.051347,0.300501,,,,,,,,,,,,,,,,,,,-0.107750,0.050172,-0.039185,-0.342908,0.041623,-0.037588,-0.378348,0.041339,-0.037408,-0.104508,0.053996,0.123363,-0.344478,0.046739,0.126175,-0.373284,0.045500,0.125257,-0.105601,0.050442,0.043177,-0.345412,0.044594,0.045806,-0.375278,0.042466,0.043221,-0.103077,0.055315,0.198664,-0.342601,0.047664,0.201524,-0.379258,0.044651,0.198239
1615,13.458000,-0.049436,0.018316,-0.001835,0.998608,-0.274956,0.049221,0.199486,-0.103069,0.055273,0.198663,-0.342566,0.047686,0.201531,-0.379233,0.044703,0.198263,-0.167096,0.021648,-0.005604,0.985687,-0.275436,0.045832,0.044075,-0.106493,0.050453,0.043276,-0.345446,0.044182,0.044967,-0.374370,0.042860,0.043982,0.200817,0.040814,0.004721,0.978767,-0.274133,0.048908,0.124983,-0.105301,0.054301,0.123177,-0.343634,0.047153,0.127242,-0.373464,0.045269,0.124531,0.061142,0.026400,0.000053,0.997780,-0.276598,0.044398,-0.038063,-0.109006,0.050096,-0.039162,-0.342764,0.041913,-0.037621,-0.378025,0.041184,-0.037406,0.620925,-0.000514,0.007624,0.783833,-0.219615,0.068175,0.307965,-0.221041,0.105602,0.321057,-0.252456,0.047703,0.301653,-0.185350,0.051221,0.301186,0.004490,0.991331,-0.099319,0.085894,-0.194781,0.095812,0.110669,-0.210778,0.140794,0.132213,-0.166794,0.066156,0.103940,-0.206772,0.080485,0.095854,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210786,0.140773,0.132196,-0.166748,0.066121,0.103938,-0.206801,0.080536,0.095874,-0.221025,0.104901,0.320812,-0.251825,0.048356,0.301865,-0.185986,0.051757,0.301389,,,,,,,,,,,,,,,,,,,-0.107743,0.050217,-0.039177,-0.342891,0.041612,-0.037592,-0.378360,0.041335,-0.037419,-0.104664,0.054363,0.123290,-0.344460,0.046754,0.126184,-0.373294,0.045529,0.125257,-0.105600,0.050429,0.043174,-0.345405,0.044594,0.045810,-0.375261,0.042454,0.043201,-0.103051,0.055275,0.198663,-0.342579,0.047679,0.201532,-0.379237,0.044709,0.198262
1616,13.467000,-0.048890,0.018298,-0.001664,0.998635,-0.274966,0.049223,0.199489,-0.103081,0.055331,0.198677,-0.342575,0.047664,0.201530,-0.379241,0.044672,0.198259,-0.166961,0.021638,-0.005671,0.985710,-0.275453,0.045833,0.044063,-0.106510,0.050431,0.043273,-0.345463,0.044192,0.044952,-0.374387,0.042875,0.043965,0.201501,0.040462,0.004133,0.978643,-0.274143,0.048729,0.124971,-0.105303,0.053897,0.123245,-0.343647,0.047065,0.127197,-0.373478,0.045225,0.124470,0.061090,0.026399,0.000050,0.997783,-0.276626,0.044385,-0.038052,-0.109033,0.050082,-0.039151,-0.342791,0.041901,-0.037610,-0.378053,0.041172,-0.037395,0.622748,0.003480,0.004305,0.782403,-0.219665,0.067950,0.307668,-0.220944,0.105316,0.320945,-0.252574,0.047512,0.301604,-0.185475,0.051020,0.300455,0.004617,0.991337,-0.099123,0.086044,-0.194790,0.095804,0.110661,-0.210785,0.140781,0.132218,-0.166806,0.066146,0.103929,-0.206779,0.080485,0.095836,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210792,0.140767,0.132206,-0.166780,0.066121,0.103925,-0.206793,0.080519,0.095851,-0.221038,0.104880,0.320794,-0.251831,0.048352,0.301875,-0.186021,0.051349,0.300591,,,,,,,,,,,,,,,,,,,-0.107742,0.050211,-0.039167,-0.342923,0.041600,-0.037584,-0.378366,0.041324,-0.037407,-0.104525,0.053959,0.123374,-0.344475,0.046754,0.126182,-0.373291,0.045452,0.125260,-0.105599,0.050409,0.043168,-0.345436,0.044583,0.045788,-0.375241,0.042493,0.043201,-0.103069,0.055333,0.198677,-0.342576,0.047654,0.201531,-0.379251,0.044680,0.198258
1617,13.475000,-0.048747,0.018281,-0.001527,0.998643,-0.274984,0.049240,0.199483,-0.103101,0.055395,0.198676,-0.342593,0.047662,0.201522,-0.379259,0.044661,0.198249,-0.166799,0.021669,-0.005693,0.985736,-0.275461,0.045825,0.044069,-0.106517,0.050413,0.043271,-0.345471,0.044188,0.044960,-0.374395,0.042873,0.043974,0.201933,0.040455,0.004232,0.978554,-0.274139,0.048790,0.124964,-0.105300,0.053986,0.123250,-0.343643,0.047113,0.127186,-0.373474,0.045270,0.124456,0.061003,0.026428,0.000043,0.997788,-0.276613,0.044426,-0.038059,-0.109020,0.050123,-0.039169,-0.342778,0.041943,-0.037612,-0.378040,0.041214,-0.037396,0.620925,-0.000256,0.007254,0.783837,-0.219623,0.068181,0.307960,-0.221027,0.105608,0.321053,-0.252474,0.047716,0.301676,-0.185367,0.051218,0.301152,0.004752,0.991282,-0.099124,0.086667,-0.194790,0.095796,0.110663,-0.210806,0.140775,0.132200,-0.166802,0.066134,0.103966,-0.206763,0.080479,0.095822,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210809,0.140769,0.132194,-0.166769,0.066115,0.103968,-0.206786,0.080501,0.095826,-0.221017,0.104862,0.320792,-0.251854,0.048394,0.301896,-0.185971,0.051750,0.301353,,,,,,,,,,,,,,,,,,,-0.107738,0.050250,-0.039184,-0.342909,0.041642,-0.037588,-0.378354,0.041366,-0.037407,-0.104500,0.054053,0.123383,-0.344458,0.046780,0.126177,-0.373295,0.045517,0.125248,-0.105599,0.050391,0.043167,-0.345443,0.044574,0.045782,-0.375249,0.042495,0.043222,-0.103070,0.055395,0.198676,-0.342607,0.047668,0.201525,-0.379276,0.044656,0.198247
1618,13.483000,-0.047845,0.018356,-0.001614,0.998685,-0.274958,0.049223,0.199479,-0.103074,0.055344,0.198660,-0.342567,0.047657,0.201525,-0.379233,0.044670,0.198252,-0.166856,0.021659,-0.005618,0.985727,-0.275446,0.045833,0.044077,-0.106502,0.050447,0.043278,-0.345455,0.044185,0.044969,-0.374379,0.042866,0.043983,0.202303,0.040481,0.004210,0.978477,-0.274136,0.048780,0.124955,-0.105297,0.053967,0.123233,-0.343640,0.047106,0.127180,-0.373471,0.045267,0.124451,0.060877,0.026378,0.000078,0.997797,-0.276595,0.044381,-0.038068,-0.109002,0.050088,-0.039162,-0.342760,0.041893,-0.037628,-0.378022,0.041161,-0.037415,0.623043,0.003185,0.004285,0.782169,-0.219661,0.067955,0.307659,-0.220932,0.105312,0.320964,-0.252576,0.047535,0.301566,-0.185476,0.051017,0.300449,0.004472,0.991316,-0.099127,0.086291,-0.194768,0.095799,0.110639,-0.210788,0.140771,0.132187,-0.166771,0.066150,0.103922,-0.206745,0.080475,0.095809,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.210786,0.140775,0.132191,-0.166752,0.066147,0.103928,-0.206762,0.080473,0.095801,-0.221028,0.104874,0.320812,-0.251794,0.048408,0.301848,-0.186039,0.051346,0.300585,,,,,,,,,,,,,,,,,,,-0.107751,0.050208,-0.039177,-0.342885,0.041587,-0.037601,-0.378363,0.041314,-0.037427,-0.104423,0.054039,0.123372,-0.344480,0.046771,0.126175,-0.373287,0.045515,0.125245,-0.105598,0.050423,0.043174,-0.345421,0.044600,0.045823,-0.375261,0.042460,0.043197,-0.103059,0.055346,0.198660,-0.342584,0.047642,0.201524,-0.379231,0.044682,0.198253
